VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,     "probe1"     ,     "probe2"     ,     "probe3"     ,     "probe4"     ,     "probe5"     ,     "probe6"     ,     "probe7"     ,     "probe8"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  
        711,           0,          99,      -7.833035408,      -4.765619415,      -5.119769784,      -5.416165353,      -1.529529334,       362.5755528,       1.470341056,   0.0003781332625,  -0.0009028127497,   2.674235592e-07,    0.002245455389,    0.005169223855,       1.470341056,  -0.0009028127497,   0.0003781332625,   0.0002571738447,              -0.0,       9438.132963,       13416.58892,       46829.31662,        89514.8948,       100397.6974,       101992.1436,       98629.65794,       94133.97392,      -3.202584804,      -2.733544167,      -2.811437824,      -3.196887278,       -2.23197288
        712,           0,          99,      -7.843149743,      -4.783211357,      -5.125071735,      -5.410582988,      -1.396047154,       362.5755528,       1.470277668,   0.0002297889513,  -0.0009860725021,   2.544174261e-07,    0.001450680899,    0.005652291577,       1.470277668,  -0.0009860725021,   0.0002297889513,    0.000156289493,              -0.0,       10986.72304,       12888.99189,       49942.95489,       90329.11635,       100229.2951,       101789.5628,       98379.34621,       93980.17816,      -3.210189992,      -2.745433067,      -2.812659116,      -3.188808636,      -2.095950757
        713,           0,          99,      -7.869878256,      -4.805271415,      -5.155411071,       -5.42925153,      -1.463701461,       362.5755528,       1.470296731,   0.0001011681692,   -0.001061348943,   2.413614251e-07,   0.0007710220696,    0.006089322474,       1.470296731,   -0.001061348943,   0.0001011681692,   6.880799437e-05,              -0.0,       13325.32151,       12280.68644,       53051.64228,       91144.55101,         100011.54,        101530.003,       98121.62883,       93845.86238,      -3.234343465,       -2.76181825,      -2.838260075,      -3.204848625,      -2.160814384
        714,           0,          99,      -7.890433412,      -4.829540748,      -5.182760892,      -5.440320206,      -1.436895651,       362.5755528,        1.47037539,   1.721311734e-07,   -0.001127365587,   2.289211798e-07,    0.000248411508,    0.006469940937,        1.47037539,   -0.001127365587,   1.721311734e-07,   1.170661415e-07,              -0.0,       14888.34138,       11649.98443,       56061.62809,        91910.0963,        99775.0814,       101206.6508,       97858.65518,       93735.44689,      -3.252453409,      -2.781256267,      -2.860283824,      -3.210666878,      -2.131179875
        715,           0,          99,      -7.909241705,      -4.856961033,      -5.193702427,      -5.450190237,      -1.403899992,       362.5755528,       1.470489321,  -6.621838947e-05,   -0.001180777286,    2.17366722e-07,  -8.010798005e-05,    0.006772851261,       1.470489321,   -0.001180777286,  -6.621838947e-05,  -4.503153373e-05,              -0.0,       14822.86709,       11041.05606,        58817.0327,       92573.24445,       99519.15895,       100821.7743,       97591.97308,       93652.86193,      -3.268879825,      -2.804132304,      -2.865370765,      -3.214201763,      -2.095017656
        716,           0,          99,      -7.941066127,      -4.890323467,      -5.225632254,      -5.476713017,      -1.473499596,       362.5755528,       1.470617737,  -9.415708147e-05,     -0.0012191897,   2.071212911e-07,  -0.0001958069051,    0.006983755496,       1.470617737,     -0.0012191897,  -9.415708147e-05,  -6.402553096e-05,              -0.0,        13133.7154,       10646.45965,        61140.5606,       93083.24304,       99248.96942,       100379.6162,       97323.83966,       93601.82342,      -3.298521574,      -2.833162493,      -2.890735418,      -3.234730118,        -2.1618441
        717,           0,          99,      -7.964950801,      -4.928635936,      -5.259752031,      -5.498379584,      -1.458224555,       362.5755528,       1.470746106,  -8.238434357e-05,   -0.001237626912,   1.983817811e-07,  -9.485748476e-05,    0.007076429681,       1.470746106,   -0.001237626912,  -8.238434357e-05,  -5.601534028e-05,              -0.0,       10791.05145,       10747.13173,       62916.83942,       93423.97927,       98942.26207,       99888.36389,       97057.39398,       93584.98917,      -3.320230343,      -2.867348568,      -2.918461135,      -3.251795515,      -2.143987466
        718,           0,          99,      -7.986098238,      -4.972419729,      -5.275709635,      -5.501921554,      -1.380863293,       362.5755528,       1.470863915,  -3.358976067e-05,   -0.001234762057,   1.913404365e-07,    0.000204480844,    0.007047085078,       1.470863915,   -0.001234762057,  -3.358976067e-05,  -2.283675622e-05,              -0.0,        8944.81253,       11205.04155,       64062.62781,       93599.23891,       98600.94665,       99357.98728,        96798.0572,       93604.02486,      -3.338534564,      -2.906331884,       -2.92873761,      -3.254250168,      -2.063308249
        719,           0,          99,      -8.045775495,      -5.028859382,      -5.342644742,      -5.532469402,      -1.422649059,       362.5755528,       1.470968583,   4.735250186e-05,   -0.001210170986,   1.862537444e-07,   0.0006726241885,    0.006896820851,       1.470968583,   -0.001210170986,   4.735250186e-05,   3.219137541e-05,              -0.0,       8339.298618,       11641.86267,       64543.66158,       93634.98213,        98236.2015,       98799.94812,       96547.55487,       93661.80443,      -3.395318475,      -2.958243691,      -2.989863493,      -3.284003309,      -2.102352974
        720,           0,          99,      -8.092010795,      -5.097943648,      -5.404589656,      -5.591107955,       -1.45119177,       362.5755528,        1.47105881,   0.0001523030701,   -0.001164345781,   1.830228676e-07,    0.001264654283,     0.00663155958,        1.47105881,   -0.001164345781,   0.0001523030701,   0.0001035329581,              -0.0,       9020.991506,       11687.72592,       64419.91867,       93560.11427,       97862.73508,       98225.93301,       96307.92386,       93758.47841,      -3.438644792,      -3.022602901,      -3.045823943,      -3.340885574,      -2.127822194
        721,           0,          99,      -8.121896753,      -5.179457305,      -5.419931474,      -5.604208506,       -1.39936177,       362.5755528,       1.471142363,   0.0002744812543,    -0.00109856578,   1.813527495e-07,    0.001944863623,    0.006259260227,       1.471142363,    -0.00109856578,   0.0002744812543,   0.0001865769494,              -0.0,       10211.26837,       11373.34267,       63709.32228,       93384.05266,       97494.62235,       97657.45419,       96082.32503,        93892.0735,      -3.465554704,      -3.098940022,      -3.055402333,      -3.350847802,      -2.072763417
        722,           0,          99,      -8.163646572,      -5.285262455,      -5.508662389,       -5.58393417,      -1.387427551,       362.5755528,       1.471236722,   0.0004050037248,   -0.001017850899,   1.811093786e-07,    0.002668461068,    0.005806283477,       1.471236722,   -0.001017850899,   0.0004050037248,   0.0002752811418,              -0.0,       10856.31893,       11401.58782,       62482.47535,       93119.35151,        97150.0843,        97116.6128,       95878.10348,       94060.05629,      -3.504384007,      -3.199187493,      -3.138921673,      -3.325318297,      -2.057553636
        723,           0,          99,      -8.253118532,       -5.43980691,      -5.607064758,      -5.681390776,      -1.468748679,       362.5755528,       1.471365799,   0.0005367196147,  -0.0009249071523,   1.816985709e-07,    0.003400520274,    0.005284738958,       1.471365799,  -0.0009249071523,   0.0005367196147,   0.0003647764649,              -0.0,       10711.18926,       12089.11492,        60856.2209,       92780.96675,       96838.30436,       96631.32641,       95692.44025,       94257.11524,      -3.591077165,      -3.347962352,      -3.232614151,      -3.416193826,      -2.135736762
        724,           0,          99,      -8.238242105,      -5.583134854,      -5.572383363,       -5.61441981,      -1.372172249,       362.5755528,       1.471557374,   0.0006668313591,  -0.0008251239071,   1.832717211e-07,    0.004129155393,    0.004721422588,       1.471557374,  -0.0008251239071,   0.0006668313591,   0.0004531466942,              -0.0,       10299.01468,       12971.28563,       58988.05592,       92386.24344,       96557.05835,       96221.61628,       95553.76169,       94475.14283,      -3.573762975,      -3.485890241,       -3.19351788,      -3.341705244,      -2.036490785
        725,           0,          99,       -8.27796433,      -5.752216471,      -5.564823032,      -5.712646426,      -1.414943223,       362.5755528,       1.471834118,   0.0007935299264,   -0.000720085998,    1.85174655e-07,    0.004846844915,    0.004123762155,       1.471834118,   -0.000720085998,   0.0007935299264,   0.0005391435874,              -0.0,       10327.59793,       13182.45026,       57045.88675,       91940.60091,       96295.01732,       95899.85221,       95465.43144,       94704.67221,       -3.61090524,      -3.648999342,      -3.182712061,      -3.432597237,      -2.076164902
        726,           0,          99,      -8.240488048,      -5.691337829,      -5.580849092,      -5.628891799,      -1.385452438,       362.5755528,       1.472201739,   0.0009162628778,  -0.0006129373959,   1.875063477e-07,    0.005550409168,    0.003510521406,       1.472201739,  -0.0006129373959,   0.0009162628778,    0.000622375897,              -0.0,       11109.85402,        12428.4248,       55036.48858,       91462.98177,       96044.56016,       95695.03185,       95439.22892,       94936.03883,      -3.570954978,      -3.581994976,      -3.195984935,       -3.34144673,      -2.043668391
        727,           0,          99,      -8.169198117,      -5.645083564,      -5.445161471,       -5.59167074,      -1.272833101,       362.5755528,        1.47264708,     0.00103709495,  -0.0005053398262,   1.902015244e-07,    0.006249312088,    0.002894177563,        1.47264708,  -0.0005053398262,     0.00103709495,   0.0007042386215,              -0.0,       12468.88718,       10950.70715,       52992.31444,       90979.24399,       95802.84742,       95610.92404,       95483.14561,       95160.68445,      -3.497419385,      -3.530031594,      -3.057464655,      -3.295588709,      -1.928352535
        728,           0,          99,      -8.256648847,      -5.720913309,      -5.539563108,      -5.677911409,      -1.387483557,       362.5755528,       1.473132624,    0.001157099229,  -0.0003999508344,   1.930380983e-07,     0.00694672482,    0.002294308523,       1.473132624,  -0.0003999508344,    0.001157099229,   0.0007854684704,              -0.0,       13457.79295,       9097.062964,       51040.93158,       90513.46199,       95575.06887,       95626.87734,       95612.37689,        95370.5763,      -3.582613587,      -3.600339299,      -3.149004265,      -3.371751569,      -2.040333943
        729,           0,          99,      -8.282222249,      -5.728190509,      -5.596136841,      -5.667658608,      -1.411191612,       362.5755528,       1.473606021,    0.001278082019,  -0.0003013365082,   1.961087946e-07,     0.00765013889,    0.001739653552,       1.473606021,  -0.0003013365082,    0.001278082019,    0.000867315959,              -0.0,       12930.67629,       7135.128018,       49316.62644,       90070.97714,       95365.31066,       95712.59324,       95833.44494,       95557.77674,      -3.605547517,      -3.601609323,      -3.203144708,      -3.350824809,      -2.060874826
        730,           0,          99,      -8.214408643,      -5.689222765,      -5.535262429,      -5.630586132,      -1.365779068,       362.5755528,       1.474007614,    0.001398221677,  -0.0002145422527,   1.996338144e-07,    0.008347068878,    0.001260742394,       1.474007614,  -0.0002145422527,    0.001398221677,   0.0009485851118,              -0.0,       11484.36602,       5317.704745,       47918.16411,       89652.65543,       95195.60142,       95905.75499,       96143.23585,       95715.10159,      -3.535376713,      -3.557451866,      -3.140612577,      -3.302568955,      -2.012929325
        731,           0,          99,      -8.263194414,      -5.716102995,       -5.58793532,      -5.634514882,      -1.381727298,       362.5755528,       1.474285012,    0.001515887177,  -0.0001447611233,   2.036496981e-07,    0.009026755636,   0.0008865379161,       1.474285012,  -0.0001447611233,    0.001515887177,    0.001028218536,              -0.0,       12114.28855,       3867.159277,       46884.72063,        89280.3678,        95127.3781,       96203.08615,        96532.1118,       95839.08922,      -3.582041013,      -3.580066361,      -3.192397646,      -3.294978554,      -2.026801386
        732,           0,          99,      -8.226748528,      -5.709804873,      -5.518146871,      -5.670158563,      -1.326857347,       362.5755528,       1.474408155,    0.001627212482,   -9.77405132e-05,   2.085052233e-07,    0.009666566534,   0.0006477873643,       1.474408155,   -9.77405132e-05,    0.001627212482,    0.001103637738,              -0.0,        15846.9808,       2999.874249,       46185.11368,       88991.46055,       95187.46229,       96555.76609,       96980.78608,       95929.15674,      -3.543644718,      -3.570383766,      -3.123049956,      -3.320136935,      -1.970510397
        733,           0,          99,      -8.272671505,      -5.754905569,      -5.595900397,      -5.676486612,      -1.426577325,       362.5755528,       1.474374919,    0.001728298796,  -7.701532272e-05,   2.140680637e-07,     0.01024429319,   0.0005615350689,       1.474374919,  -7.701532272e-05,    0.001728298796,    0.001172224767,              -0.0,       20296.67418,       2800.027401,       45743.49726,        88814.7512,       95379.29121,       96951.98578,       97446.46186,       95985.59598,      -3.587950973,      -3.613355452,      -3.202188621,      -3.317727966,      -2.069625873
        734,           0,          99,      -8.213835556,      -5.704294245,      -5.545885906,      -5.650869356,      -1.341112938,       362.5755528,       1.474209822,    0.001815056435,  -8.597908279e-05,   2.198373346e-07,     0.01073591704,   0.0006445386162,       1.474209822,  -8.597908279e-05,    0.001815056435,     0.00123120631,              -0.0,       23227.14163,       3178.363498,       45460.50992,       88770.17353,        95701.6329,       97386.11961,       97898.94223,       96010.73001,      -3.528033912,      -3.562123777,      -3.154142447,      -3.285405824,      -1.984396235
        735,           0,          99,       -8.24519564,      -5.746019744,      -5.505069396,      -5.707010182,      -1.368532834,       362.5755528,       1.473950029,    0.001882086868,  -0.0001240933721,   2.258174994e-07,     0.01111103737,   0.0008927260644,       1.473950029,  -0.0001240933721,    0.001882086868,    0.001276900052,              -0.0,       24103.32653,       3966.551624,       45270.51159,       88879.11237,       96135.73284,       97852.81304,       98303.88656,       96009.96926,      -3.558603461,       -3.60421576,      -3.116517426,      -3.338025314,      -2.012299164
        736,           0,          99,      -8.239140871,       -5.71702653,      -5.525438162,      -5.670742693,      -1.357768243,       362.5755528,       1.473640999,    0.001926121329,  -0.0001898249544,   2.321903092e-07,     0.01135100826,    0.001297039134,       1.473640999,  -0.0001898249544,    0.001926121329,    0.001307049227,              -0.0,       23281.16389,        5012.51984,       45125.41244,       89118.12257,       96662.03653,       98338.46049,       98630.79962,       95989.71191,      -3.552246553,      -3.576944751,      -3.140930876,       -3.30046095,      -2.002401642
        737,           0,          99,      -8.217370909,      -5.743579531,      -5.525909725,      -5.700724135,      -1.359430545,       362.5755528,       1.473321119,     0.00194521099,  -0.0002794896711,    2.38521676e-07,     0.01144410332,    0.001835885992,       1.473321119,  -0.0002794896711,     0.00194521099,    0.001320289898,              -0.0,       21353.56644,       6192.837611,       45072.86597,       89438.66633,       97254.13275,       98814.77713,       98861.10463,       95954.07986,      -3.530678484,      -3.606490864,      -3.147144381,      -3.330995279,      -2.005248889
        738,           0,          99,      -8.201221746,      -5.682145092,      -5.517220681,      -5.637957872,      -1.329996899,       362.5755528,       1.473018766,    0.001937885061,  -0.0003881468387,   2.448185743e-07,      0.0113813479,     0.00248017963,       1.473018766,  -0.0003881468387,    0.001937885061,     0.00131558749,              -0.0,       18750.63714,       7410.905982,       45210.46071,       89770.96479,       97874.95271,       99262.95134,        98991.1933,       95903.21544,      -3.515473658,      -3.549878783,      -3.145214126,      -3.270450369,      -1.977673913
        739,           0,          99,      -8.174452743,      -5.676941739,      -5.473482256,      -5.654013412,      -1.309670596,       362.5755528,       1.472749552,    0.001902569439,  -0.0005095420248,   2.508091492e-07,     0.01115322066,    0.003192170948,       1.472749552,  -0.0005095420248,    0.001902569439,    0.001291848594,              -0.0,       15775.14358,       8534.023945,       45609.09666,        90050.1195,       98480.25015,       99676.87838,       99034.09229,       95838.93493,      -3.490337336,      -3.551108132,      -3.109575189,      -3.291105596,       -1.95948586
        740,           0,          99,      -8.226289522,      -5.709597929,      -5.594803208,      -5.630065808,      -1.372190497,       362.5755528,       1.472525032,    0.001839884463,  -0.0006381556308,   2.561728389e-07,     0.01076311222,    0.003937412302,       1.472525032,  -0.0006381556308,    0.001839884463,    0.001249475848,              -0.0,       12672.56501,       9459.265292,        46297.2839,       90242.31162,       99029.81551,       100058.9197,       99010.57128,       95763.05782,      -3.544432786,      -3.591398803,       -3.24008926,       -3.27417243,      -2.024343858
        741,           0,          99,      -8.188390031,      -5.692257291,      -5.464649592,      -5.642151786,      -1.299541885,       362.5755528,       1.472352473,    0.001750964545,  -0.0007651366682,   2.605329108e-07,     0.01021878611,    0.004664565417,       1.472352473,  -0.0007651366682,    0.001750964545,    0.001189229194,              -0.0,       9814.822919,       10159.74738,       47259.76596,       90346.42919,       99493.85331,       100402.9009,       98937.52879,       95675.55416,      -3.509485106,      -3.583060191,      -3.119084951,      -3.295029165,      -1.954557896
        742,           0,          99,       -8.21255225,       -5.70001127,       -5.52126633,      -5.648129545,      -1.264614565,       362.5755528,       1.472235519,    0.001637202533,  -0.0008856842717,   2.646416602e-07,    0.009530497749,    0.005346046132,       1.472235519,  -0.0008856842717,    0.001637202533,    0.001112052054,              -0.0,       7480.442518,        10671.8324,       48467.23921,       90377.82743,       99868.73156,        100706.604,       98818.30243,       95574.86081,      -3.537152583,      -3.600641309,      -3.185070574,      -3.310643741,      -1.922962176
        743,           0,          99,      -8.211814172,      -5.666249511,      -5.505896357,      -5.592820465,      -1.362458707,       362.5755528,       1.472179599,    0.001501126877,  -0.0009937852148,   2.678079466e-07,    0.008715853162,    0.005950586852,       1.472179599,  -0.0009937852148,    0.001501126877,    0.001019662871,              -0.0,       5737.343368,       11088.00171,       49871.57902,       90380.85459,       100163.3662,        100968.174,       98670.01154,       95460.55603,      -3.540149507,      -3.577069851,      -3.179281359,      -3.265418468,       -2.02434904
        744,           0,          99,      -8.185234134,      -5.669559207,      -5.513773158,      -5.610907871,      -1.285416213,       362.5755528,       1.472181464,    0.001347247178,   -0.001083626377,   2.701520125e-07,    0.007803405457,    0.006450698854,       1.472181464,   -0.001083626377,    0.001347247178,   0.0009151366261,              -0.0,       4537.431236,           11350.1,       51419.11595,       90386.60529,       100381.4676,        101180.199,       98507.01599,       95335.30111,      -3.517320673,       -3.59035096,      -3.199287936,      -3.293888358,       -1.95060798
        745,           0,          99,      -8.302365372,      -5.792650466,      -5.673334621,      -5.693418418,      -1.451594089,       362.5755528,       1.472228309,    0.001182652986,   -0.001152950644,   2.718457899e-07,    0.006835835016,    0.006839727061,       1.472228309,   -0.001152950644,    0.001182652986,   0.0008033081412,              -0.0,       3775.350564,       11329.45852,        53054.8317,       90429.31626,       100530.6704,       101343.0511,       98338.76271,       95202.49255,      -3.638342283,      -3.723381748,      -3.371850595,      -3.386745717,      -2.120348053
        746,           0,          99,      -8.190710003,       -5.67697099,      -5.520762101,      -5.622809136,      -1.328873243,       362.5755528,       1.472296976,     0.00101426977,    -0.00120179147,   2.733116711e-07,    0.005853593964,    0.007123575345,       1.472296976,    -0.00120179147,     0.00101426977,   0.0006889029774,              -0.0,       3331.573667,       10801.65963,       54746.86884,       90518.71773,        100625.812,       101460.8111,       98176.39865,       95066.52439,       -3.53058058,      -3.617417053,      -3.232756586,      -3.325506418,      -2.001372972
        747,           0,          99,      -8.225204722,      -5.698855388,      -5.577886534,      -5.631599674,      -1.372033511,       362.5755528,       1.472358171,   0.0008493101641,   -0.001231614877,   2.748062443e-07,    0.004897474383,    0.007314073628,       1.472358171,   -0.001231614877,   0.0008493101641,   0.0005768366562,              -0.0,       3100.956006,       9594.892364,       56470.57532,       90664.84933,       100685.7255,       101542.1717,       98026.04164,       94932.49242,      -3.568606781,      -3.648534512,      -3.303945509,      -3.342293868,      -2.047774729
        748,           0,          99,      -8.199061246,       -5.68325834,      -5.495394607,      -5.640850332,      -1.336586031,       362.5755528,       1.472383248,   0.0006945601132,   -0.001247598964,    2.76647244e-07,     0.00400441032,    0.007440983933,       1.472383248,   -0.001247598964,   0.0006945601132,   0.0004717250854,              -0.0,       3011.345026,       7674.137983,       58194.81769,       90868.67123,       100727.7303,       101598.5774,       97891.33548,       94807.07529,      -3.546173105,      -3.642258746,      -3.234943127,      -3.357821562,      -2.016189244
        749,           0,          99,      -8.222222736,      -5.711888457,       -5.53122484,      -5.657824957,      -1.364303431,       362.5755528,       1.472353962,   0.0005568718487,   -0.001254519858,   2.787974855e-07,    0.003211960324,    0.007528876504,       1.472353962,   -0.001254519858,   0.0005568718487,    0.000378218732,              -0.0,       3033.239194,       5304.355529,       59843.05419,       91129.58368,        100761.994,       101643.7361,        97776.1145,       94697.23221,      -3.573501216,      -3.680452755,       -3.28372067,       -3.37979123,      -2.048549904
        750,           0,          99,      -8.225837562,      -5.698739193,      -5.566548251,      -5.614989805,      -1.342165154,       362.5755528,       1.472263725,    0.000439595496,   -0.001259617226,   2.814448851e-07,    0.002537015571,    0.007615279614,       1.472263725,   -0.001259617226,    0.000439595496,   0.0002985847499,              -0.0,        3158.63266,       3335.046452,       61302.61071,       91445.74217,        100794.741,       101685.0338,       97685.76226,       94607.74051,      -3.581507598,      -3.676442181,      -3.330235259,      -3.340873121,      -2.031269088
        751,           0,          99,      -8.230157816,      -5.726362267,      -5.514627992,      -5.661674694,       -1.35437501,       362.5755528,       1.472120725,    0.000345130091,   -0.001269344355,   2.844285571e-07,      0.0019920502,    0.007732448517,       1.472120725,   -0.001269344355,    0.000345130091,   0.0002344441492,              -0.0,       3410.351791,       2715.120532,       62492.75724,       91816.15157,       100830.0267,       101730.4434,       97626.87146,       94542.02318,      -3.589450953,      -3.711582346,      -3.288140983,      -3.390922576,      -2.046874617
        752,           0,          99,      -8.231710075,      -5.692864588,      -5.600529182,      -5.585571275,      -1.370742644,       362.5755528,       1.471943111,   0.0002722222617,   -0.001288557989,   2.873786584e-07,    0.001570123386,    0.007904400644,       1.471943111,   -0.001288557989,   0.0002722222617,   0.0001849407492,              -0.0,       3847.407647,       3831.068366,       63436.63967,       92231.50763,       100870.1129,       101788.5072,       97604.15062,        94503.9788,      -3.594155678,      -3.684748129,      -3.382609378,      -3.316709481,      -2.065984118
        753,           0,          99,        -8.1790858,      -5.665959025,      -5.508847764,      -5.619793524,      -1.328796071,       362.5755528,        1.47175323,   0.0002207843011,    -0.00132107336,   2.901891633e-07,    0.001270503646,    0.008149916837,        1.47175323,    -0.00132107336,   0.0002207843011,   0.0001500144838,              -0.0,       4500.733044,       5928.135039,       64177.47934,       92677.15282,       100918.8985,       101864.5613,       97622.02276,       94494.50286,      -3.544306046,      -3.664034945,      -3.299383856,      -3.350854938,      -2.026398995
        754,           0,          99,      -8.207964699,      -5.670991843,        -5.5622562,      -5.594025715,      -1.308229054,       362.5755528,       1.471565831,   0.0001878215733,   -0.001370200092,   2.928632519e-07,    0.001075899081,    0.008485346496,       1.471565831,   -0.001370200092,   0.0001878215733,   0.0001276338233,              -0.0,       5302.491781,       7984.684792,       64761.22495,       93151.73301,       100981.4858,       101964.1612,       97685.39237,       94512.56719,      -3.575491311,      -3.674530798,      -3.360305338,      -3.326440149,      -2.007731234
        755,           0,          99,      -8.213227633,      -5.701956889,      -5.556938562,      -5.626013847,      -1.354753373,       362.5755528,       1.471388335,   0.0001706868004,   -0.001435864034,   2.954320916e-07,   0.0009709564771,    0.008908148746,       1.471388335,   -0.001435864034,   0.0001706868004,   0.0001160039103,              -0.0,       6019.477662,       9828.267489,        65220.4541,       93651.40496,       101069.5841,       102093.7689,       97794.18363,       94555.85218,      -3.582974462,      -3.710774909,      -3.360751136,       -3.36143384,      -2.056213611
        756,           0,          99,      -8.233210871,      -5.707806992,      -5.562368172,      -5.615063713,      -1.373750711,       362.5755528,       1.471216221,    0.000167645932,   -0.001517594259,   2.972789853e-07,   0.0009449011615,    0.009412425625,       1.471216221,   -0.001517594259,    0.000167645932,   0.0001139505735,              -0.0,       6391.357776,       11696.44321,       65595.49421,       94172.64134,       101198.3603,        102255.584,       97946.84739,       94620.14664,      -3.605207713,       -3.72150606,       -3.37046508,      -3.353665771,      -2.076961877
        757,           0,          99,      -8.219778397,      -5.694887666,      -5.572015126,      -5.635233904,      -1.325730207,       362.5755528,       1.471036445,   0.0001742446924,   -0.001612136116,   2.993900723e-07,    0.000971666639,     0.00997717397,       1.471036445,   -0.001612136116,   0.0001742446924,   0.0001184502893,              -0.0,       6473.189179,       13719.52833,       65931.73826,       94708.63336,       101385.9657,       102454.0578,       98139.08116,       94699.88174,      -3.593801133,      -3.712568904,      -3.383667027,      -3.376124037,      -2.030485071
        758,           0,          99,      -8.168056504,      -5.633041411,      -5.501005101,      -5.554182435,      -1.301382948,       362.5755528,       1.470832335,   0.0001887125177,   -0.001714807561,   3.015343603e-07,    0.001039742341,     0.01057377724,       1.470832335,   -0.001714807561,   0.0001887125177,   0.0001283032153,              -0.0,       6958.725945,       15856.83703,       66275.73575,       95256.19229,       101655.5463,       102689.1777,       98363.11565,        94788.4001,      -3.543877043,      -3.653548616,      -3.314673098,       -3.29712006,       -2.00745141
        759,           0,          99,      -8.269297393,      -5.753182872,      -5.658547476,      -5.640612603,      -1.411521795,       362.5755528,       1.470592946,   0.0002088121154,    -0.00181863306,   3.033700967e-07,    0.001135143549,     0.01116196112,       1.470592946,    -0.00181863306,   0.0002088121154,   0.0001419917837,              -0.0,       8485.483975,       18062.14911,       66680.36738,       95813.92899,       102008.8198,       102956.5031,       98607.25903,       94877.89277,      -3.645808382,      -3.774508571,      -3.474160021,      -3.384196558,       -2.11710409
        760,           0,          99,      -8.198741788,      -5.674306457,      -5.553085207,       -5.59173427,      -1.351175319,       362.5755528,       1.470314725,   0.0002307499514,   -0.001915854039,   3.051557467e-07,    0.001236810311,     0.01169918146,       1.470314725,   -0.001915854039,   0.0002307499514,   0.0001569391556,              -0.0,       10639.69577,       20287.81688,       67193.29567,       96386.77631,       102442.3725,       103244.6147,       98856.86177,       94961.14544,      -3.575536021,      -3.695672579,       -3.36989398,      -3.334238457,      -2.055901506
        761,           0,          99,      -8.233582943,       -5.70837992,      -5.600285665,      -5.606235984,      -1.385456497,       362.5755528,       1.470007234,   0.0002522840054,   -0.001998953384,   3.067325998e-07,    0.001333262409,     0.01214574806,       1.470007234,   -0.001998953384,   0.0002522840054,   0.0001716209278,              -0.0,       12112.36422,       22366.17558,       67844.54747,       96982.17883,       102948.3315,       103537.1946,       99095.60435,       95030.50099,      -3.610300113,      -3.729250643,      -3.417220418,      -3.345076022,       -2.08910836
        762,           0,          99,      -8.165263241,      -5.628594169,      -5.516981331,       -5.53306094,      -1.298998895,       362.5755528,       1.469684329,    0.000271667098,   -0.002063172745,   3.085078399e-07,    0.001417285019,     0.01247870443,       1.469684329,   -0.002063172745,    0.000271667098,   0.0001848472442,              -0.0,       12198.23796,       24285.23167,       68618.05911,       97604.31235,       103506.2768,       103814.7006,       99305.90031,       95078.83999,      -3.541861832,      -3.649005506,      -3.333162962,      -3.266352825,      -2.001483921
        763,           0,          99,      -8.233333223,      -5.722838769,       -5.55724877,      -5.633535643,      -1.347246591,       362.5755528,       1.469366666,   0.0002859481595,   -0.002102396879,   3.101260701e-07,    0.001476489166,     0.01266731073,       1.469366666,   -0.002102396879,   0.0002859481595,   0.0001946064015,              -0.0,       11369.35405,       25976.33763,       69491.85579,       98249.89969,       104084.6249,       104064.0104,       99468.34584,       95100.25581,      -3.609929895,      -3.743022746,      -3.372151432,      -3.360591242,      -2.048757712
        764,           0,          99,      -8.239295078,      -5.699417552,      -5.615664328,      -5.605120572,      -1.390651918,       362.5755528,       1.469072534,    0.000294188484,   -0.002113954922,   3.115608801e-07,    0.001509562802,     0.01269921389,       1.469072534,   -0.002113954922,    0.000294188484,   0.0002002545669,              -0.0,       10847.84216,       27426.11512,       70394.49501,       98903.08368,       104651.8946,       104272.9155,       99567.50857,       95089.70297,      -3.615842087,      -3.719570824,      -3.428612341,      -3.325610673,      -2.091510059
        765,           0,          99,      -8.230256723,      -5.715169627,      -5.559129974,       -5.61541898,      -1.356860407,       362.5755528,        1.46881462,   0.0002981592429,   -0.002095391077,   3.129169665e-07,    0.001529285307,     0.01256145124,        1.46881462,   -0.002095391077,   0.0002981592429,   0.0002029931066,              -0.0,       11298.07202,       28613.13192,       71237.48794,       99545.12919,       105179.7532,       104426.5007,       99593.73616,       95044.17095,      -3.606933661,      -3.735765162,      -3.369751899,       -3.32976796,      -2.057298145
        766,           0,          99,      -8.223779871,      -5.691588747,      -5.620849325,      -5.555276829,      -1.354075616,       362.5755528,       1.468593996,   0.0002981626051,   -0.002048741225,   3.147901163e-07,    0.001537222665,     0.01226512598,       1.468593996,   -0.002048741225,   0.0002981626051,   0.0002030258915,              -0.0,       12939.16015,       29469.64878,       71948.83192,        100160.488,       105637.2025,       104514.2151,       99541.54588,       94962.72652,      -3.600607993,      -3.712458144,      -3.428143338,      -3.263181213,      -2.054625538
