VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,    "probe_u1"    ,    "probe_u2"    ,    "probe_u3"    ,    "probe_u4"    ,    "probe_u5"    ,    "probe_v1"    ,    "probe_v2"    ,    "probe_v3"    ,    "probe_v4"    ,    "probe_v5"    ,    "probe_w1"    ,    "probe_w2"    ,    "probe_w3"    ,    "probe_w4"    ,    "probe_w5"    ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  
        894,           0,          99,      -8.182345368,      -5.673727444,      -5.501092173,       -5.62836183,      -1.301682716,       362.5755528,       1.445673027,  -0.0004944543995,   0.0008757173591,  -1.065150841e-07,   -0.003068279334,   -0.005176798233,       1.445673027,   0.0008757173591,  -0.0004944543995,  -0.0003420236736,              -nan,      -105.3127789,      -136.3273052,       154.0681062,       318.7696108,       418.2922215,         106.14882,      -18.92738816,      -58.27474842,      -73.83188718,      -82.54537916,       22.60602764,      -63.10302638,      -6.910051086,      -5.804708757,      -2.441432944,      -3.479028746,      -3.619712385,      -3.200429298,      -3.295028848,      -1.929953406
        895,           0,          99,      -8.149182225,      -5.637724349,      -5.488374106,      -5.538368607,      -1.293935054,       362.5755528,       1.445594932,  -0.0005100991793,   0.0009074118234,    -1.1409735e-07,   -0.003168852761,   -0.005374149931,       1.445594932,   0.0009074118234,  -0.0005100991793,   -0.000352864532,              -nan,      -110.9606719,      -126.1671307,       163.5987544,       318.9694211,       420.2112481,        114.641851,       -17.4967428,      -59.96125977,      -73.81595162,      -84.15376707,       20.48552006,      -64.47275396,      -11.39475296,      -7.245032416,      -3.220154928,      -3.441695587,      -3.578523889,       -3.18551562,      -3.204153997,      -1.917935574
        896,           0,          99,      -8.200689649,      -5.668337821,      -5.526460771,      -5.600828353,      -1.330755435,       362.5755528,       1.445522102,  -0.0005212518127,    0.000938335492,  -1.239783743e-07,   -0.003249458153,   -0.005565740165,       1.445522102,    0.000938335492,  -0.0005212518127,  -0.0003605976083,              -nan,      -116.3482309,      -110.7262921,       171.0037951,       318.9325051,       421.7028896,       112.4818911,      -15.39372448,      -60.66363836,      -73.84126146,      -85.47287302,       13.95722523,      -62.67475248,      -15.73628165,      -8.453365954,      -3.919299591,      -3.489871201,      -3.605463601,      -3.219720817,      -3.266507245,        -1.9515445
        897,           0,          99,      -8.208235066,      -5.676924276,      -5.523165562,      -5.637051064,      -1.335911767,       362.5755528,       1.445469525,  -0.0005326275305,   0.0009664183199,  -1.356011067e-07,   -0.003332527696,    -0.00574025907,       1.445469525,   0.0009664183199,  -0.0005326275305,  -0.0003684806365,              -nan,      -119.4935775,      -90.92201614,       176.8888907,        318.628784,       422.8391701,        100.752536,      -13.38592299,      -60.65901734,      -73.71599013,      -86.45322749,       6.428244912,      -58.24685068,      -19.70403854,      -9.366167343,      -4.530938188,      -3.494674868,      -3.611509632,      -3.211669219,      -3.303081991,      -1.954089575
        898,           0,          99,      -8.146575677,      -5.639303211,      -5.485271671,      -5.542480768,      -1.288383363,       362.5755528,       1.445450424,  -0.0005471115041,   0.0009929281028,   -1.48697978e-07,   -0.003430421056,   -0.005903956092,       1.445450424,   0.0009929281028,  -0.0005471115041,  -0.0003785058933,              -nan,      -121.9133967,      -67.00102814,       181.6975915,       317.9237732,       423.7065423,       82.03790503,      -12.57027282,      -60.44081755,      -73.22518952,      -87.01533103,      0.5013447133,      -51.99214779,      -23.20527966,      -9.927646104,      -5.031204881,      -3.431022409,      -3.572579997,      -3.168968302,      -3.209246467,       -1.90525281
        899,           0,          99,      -8.203989967,      -5.671392264,       -5.53226123,      -5.598889217,      -1.327412476,       362.5755528,       1.445474349,  -0.0005664586366,    0.001016808566,  -1.630951736e-07,   -0.003549653017,   -0.006048798534,       1.445474349,    0.001016808566,  -0.0005664586366,  -0.0003918842538,              -nan,      -128.1918711,      -37.86433491,       185.7559405,       316.6658845,       424.3525308,       60.99843244,      -14.18226801,      -60.50857732,      -72.22591939,      -87.13272566,      -2.777911367,      -43.93239206,       -26.3937846,      -10.11775271,      -5.396325506,       -3.48649789,      -3.603768756,      -3.211677415,      -3.265610887,      -1.942927722
        900,           0,          99,      -8.181443003,      -5.672699783,       -5.50059438,      -5.626279496,      -1.299785185,       362.5755528,       1.445548118,  -0.0005902496976,     0.00103715979,  -1.781527304e-07,   -0.003686446091,   -0.006166619184,       1.445548118,     0.00103715979,  -0.0005902496976,  -0.0004083224142,              -nan,      -140.6244322,      -3.714304339,       189.3833784,       314.7410442,       424.8081893,       43.59763639,       -19.5172966,      -61.27254644,      -70.68359749,      -86.81028542,       -5.08186545,      -34.05847477,      -29.62528801,      -9.961103538,      -5.565795362,      -3.462455428,      -3.604425412,      -3.176668352,      -3.292254039,      -1.914616454
        901,           0,          99,      -8.188454179,      -5.668329762,      -5.498351591,      -5.604720861,      -1.316703454,       362.5755528,       1.445671141,   -0.000616840742,    0.001050987048,  -1.936222335e-07,   -0.003831443648,   -0.006237675486,       1.445671141,    0.001050987048,   -0.000616840742,   -0.000426681231,              -nan,      -155.1367859,       33.67056201,       192.7008021,       312.1101758,        425.061569,       32.42162943,       -29.1368768,       -62.9341359,      -68.64574641,       -86.0859029,      -9.253038268,      -23.20002285,      -33.30871863,      -9.559264548,      -5.471747796,      -3.468086096,       -3.59905768,      -3.173195515,       -3.27005401,      -1.930668037
        902,           0,          99,      -8.215849716,      -5.675724261,      -5.545068755,       -5.60353702,       -1.33451228,       362.5755528,       1.445838312,  -0.0006446203593,     0.00105678953,  -2.092431357e-07,   -0.003976513617,   -0.006250320558,       1.445838312,     0.00105678953,  -0.0006446203593,  -0.0004458453991,              -nan,      -164.5493332,       66.92952282,       195.6728681,        308.780973,       425.0945792,       25.86391508,      -41.94101101,      -65.59727693,      -66.38518565,      -85.00478951,      -17.15505518,      -13.52680589,      -37.81069189,      -9.035738704,      -5.068516491,      -3.493810283,      -3.604429112,      -3.219105472,      -3.267705668,      -1.946753952
        903,           0,          99,      -8.203503207,      -5.671327255,      -5.521223113,      -5.623110072,      -1.329807098,       362.5755528,       1.446040512,  -0.0006719344031,    0.001050913419,  -2.243769368e-07,   -0.004113500855,   -0.006184212483,       1.446040512,    0.001050913419,  -0.0006719344031,  -0.0004646719075,              -nan,      -164.5922243,        92.5160504,       198.1014086,       304.9155056,       424.8927376,       21.44097558,      -55.71248653,      -69.12820146,      -64.24908831,      -83.63554806,       -25.9114495,      -6.143984704,      -43.22071391,       -8.56831246,       -4.37478103,      -3.479234415,       -3.59681231,      -3.193329281,      -3.284538306,      -1.939354286
        904,           0,          99,      -8.135493484,       -5.62957763,      -5.468774864,       -5.53792217,      -1.274012065,       362.5755528,       1.446265089,  -0.0006965560079,    0.001029672449,  -2.387779051e-07,   -0.004232305278,   -0.006020684125,       1.446265089,    0.001029672449,  -0.0006965560079,  -0.0004816240211,              -nan,      -154.6324941,       111.0276487,       199.7881425,       300.8221469,       424.4641273,       16.19751551,      -68.76294665,      -73.18023507,      -62.61489604,      -82.06134734,      -30.37915337,      -1.033081042,      -49.31603493,      -8.304788903,      -3.459491644,      -3.408790023,      -3.551133612,       -3.13749392,      -3.194395935,      -1.880966976
        905,           0,          99,      -8.221386357,       -5.68928301,      -5.559692402,      -5.615409146,      -1.350772767,       362.5755528,        1.44650055,  -0.0007164351649,   0.0009904885286,  -2.517399699e-07,   -0.004323074926,   -0.005750033014,        1.44650055,   0.0009904885286,  -0.0007164351649,  -0.0004952885533,              -nan,      -135.2320375,       122.6594296,        200.700512,       296.9322715,       423.8156184,       7.714573965,      -79.88901731,      -77.36953646,      -61.80647242,      -80.44821667,      -26.45867915,       1.781678417,      -55.74966238,      -8.224233776,      -2.436890443,      -3.492065152,      -3.606133681,       -3.22388083,      -3.264996508,      -1.955068115
        906,           0,          99,      -8.175825759,      -5.664646642,      -5.495717696,      -5.606386399,      -1.290682422,       362.5755528,       1.446735032,   -0.000730727663,   0.0009318883437,  -2.633466415e-07,   -0.004382246405,   -0.005369654769,       1.446735032,   0.0009318883437,   -0.000730727663,  -0.0005050874189,              -nan,       -107.862007,       127.4528517,       200.9166026,       293.6396923,         423.02052,       -4.47411634,      -87.94409408,      -81.24240654,      -61.91054607,      -79.00330402,      -12.55834601,       2.049545709,      -62.15943433,      -8.124996131,      -1.442761238,      -3.443543282,      -3.576014148,      -3.154530992,      -3.247738787,      -1.891811069
        907,           0,          99,      -8.186565858,      -5.667191143,      -5.497171829,      -5.601282458,       -1.31353125,       362.5755528,       1.446958478,  -0.0007399958837,   0.0008541298098,  -2.735182764e-07,   -0.004414777197,   -0.004886680213,       1.446958478,   0.0008541298098,  -0.0007399958837,   -0.000511414733,              -nan,      -77.16669915,       125.8207206,       200.4688759,       291.2448847,       422.1571969,      -18.18762374,      -92.02295711,      -84.16269646,      -62.86953845,      -77.92160093,       10.17012675,     -0.4871908241,      -68.16934597,      -7.782673219,     -0.5994830735,      -3.450927246,      -3.572163751,         -3.151196,      -3.233150859,      -1.910782705
        908,           0,          99,      -8.207235637,      -5.674264553,      -5.545445634,      -5.599693534,       -1.31648191,       362.5755528,        1.44716751,  -0.0007434032028,   0.0007592866545,  -2.822750522e-07,   -0.004416980052,    -0.00431740975,        1.44716751,   0.0007592866545,  -0.0007434032028,  -0.0005136953379,              -nan,      -48.02536312,       118.5988287,       199.3742191,       289.9452242,       421.3095201,       -31.8335933,      -91.57313723,      -85.52358375,      -64.54197757,      -77.45596001,       35.66037633,      -5.393500042,      -73.40446248,      -7.041389048,      0.0229672614,      -3.468015885,      -3.572164748,      -3.194939823,      -3.222000151,      -1.909699474
        909,           0,          99,      -8.207805797,      -5.669054629,      -5.537488559,      -5.607969122,      -1.334525809,       362.5755528,        1.44735985,   -0.000741858545,   0.0006516732938,  -2.900367657e-07,    -0.00439451377,   -0.003688048058,        1.44735985,   0.0006516732938,   -0.000741858545,  -0.0005125598481,              -nan,      -20.81958154,        106.814907,       197.4384509,       289.7415616,       420.5555445,       -46.7396572,      -86.31800529,      -84.82308348,      -66.61509997,      -77.64596232,       57.19880359,      -11.82366448,      -77.54011385,      -5.836408735,       0.432003761,       -3.46529388,      -3.559765775,      -3.182239916,      -3.220936621,      -1.924083779
        910,           0,          99,      -8.102615516,       -5.58499802,      -5.411305482,      -5.501769085,      -1.221674217,       362.5755528,       1.447533329,  -0.0007380499808,   0.0005373089738,  -2.965763975e-07,   -0.004362795158,   -0.003031602778,       1.447533329,   0.0005373089738,  -0.0007380499808,  -0.0005098673489,              -nan,        5.44692175,       91.74256192,       194.4260296,       290.4125515,       419.9328171,       -65.9921588,      -77.19430443,      -81.99792154,      -68.72046602,      -78.40467387,        71.2268921,      -18.87820032,      -80.19920764,      -4.191587518,      0.6745263943,      -3.357245141,      -3.469111782,      -3.051243458,      -3.105060859,      -1.808157561
        911,           0,          99,      -8.195646956,      -5.667514936,      -5.536052744,      -5.591779615,      -1.336704088,       362.5755528,        1.44769332,  -0.0007323568319,   0.0004225816811,   -3.02234189e-07,   -0.004323511391,   -0.002382055754,        1.44769332,   0.0004225816811,  -0.0007323568319,  -0.0005058784357,              -nan,       29.56624503,       74.84581422,       190.2301197,       291.5769429,       419.4372948,      -88.87118612,      -65.99463663,      -77.48006751,      -70.50233065,      -79.55060043,       78.54096466,        -25.569063,       -81.1938585,      -2.222683987,      0.7938488286,      -3.447388117,      -3.545181695,      -3.171494444,       -3.18690608,      -1.919976356
        912,           0,          99,      -8.165581258,      -5.656103758,      -5.497378077,      -5.594316981,      -1.284836091,       362.5755528,       1.447840341,  -0.0007283085745,   0.0003118298703,  -3.069194256e-07,   -0.004296766142,    -0.00176067966,       1.447840341,   0.0003118298703,  -0.0007283085745,  -0.0005030309999,              -nan,       46.84192987,       57.54452694,       185.1752612,       292.8318848,       419.0475803,      -111.2904683,      -54.97445201,      -72.22619563,      -71.74373511,      -80.75518864,       79.89415862,      -31.27379359,      -80.47714416,    -0.06717560101,      0.8353243545,      -3.414883342,      -3.528276994,      -3.128160201,      -3.182159422,      -1.865120545
        913,           0,          99,      -8.183874753,      -5.658617649,      -5.504282554,      -5.568723026,      -1.308461124,       362.5755528,        1.44798144,  -0.0007279878538,   0.0002111024552,   -3.11267065e-07,   -0.004293690037,   -0.001197894451,        1.44798144,   0.0002111024552,  -0.0007279878538,  -0.0005027604871,              -nan,       53.74430345,       41.39659328,       179.8100332,        293.803357,       418.7018376,      -128.5834906,      -45.90611215,      -67.13007728,      -72.29495354,       -81.7648346,       77.14396205,      -35.58325288,      -78.30126643,       2.179510117,      0.8220923321,      -3.431123842,      -3.526389225,      -3.129886297,      -3.149924878,      -1.885967387
        914,           0,          99,      -8.093037213,      -5.539229969,      -5.497514617,       -5.39725581,         -1.161077,       362.5755528,       1.448123144,   -0.000734078837,   0.0001239849549,  -3.148348273e-07,   -0.004329442291,   -0.000711414674,       1.448123144,   0.0001239849549,   -0.000734078837,  -0.0005069174125,              -nan,       51.67766462,       27.87196415,       174.6237883,       294.2560607,       418.3571649,      -138.0597283,      -39.72359655,      -62.85486464,      -72.17145737,      -82.38414333,       73.41886542,      -38.25476638,      -75.06853994,       4.336617456,       0.757474499,      -3.338106043,      -3.403170929,      -3.117798123,      -2.972901615,      -1.735873371
        915,           0,          99,      -8.196641433,      -5.663648357,      -5.536753009,      -5.597845155,       -1.32755417,       362.5755528,       1.448268875,  -0.0007490190095,    5.22372713e-05,  -3.175223282e-07,   -0.004419327458,  -0.0003093135208,       1.448268875,    5.22372713e-05,  -0.0007490190095,  -0.0005171822875,              -nan,        43.8647513,       18.04100326,       170.1765982,       294.1037244,       417.9825855,      -139.8520554,      -36.30589052,       -59.8212118,      -71.53837575,       -82.5053447,       70.45223967,      -39.19052671,      -71.21456069,        6.21554569,      0.6446076978,      -3.439651199,       -3.52443331,      -3.151094154,       -3.16929891,        -1.9001124
        916,           0,          99,      -8.064929002,      -5.543669624,      -5.437967882,      -5.398239999,      -1.250253648,       362.5755528,       1.448426049,  -0.0007741698344,  -4.084257558e-06,  -3.195643903e-07,    -0.00457247206,   8.114704968e-06,       1.448426049,  -4.084257558e-06,  -0.0007741698344,  -0.0005344904112,              -nan,        33.8349759,       12.34377006,       166.7452446,       293.3407829,       417.5446287,      -136.1568106,      -35.23725896,      -57.98939088,       -70.6025896,      -82.11761355,       68.12741928,      -38.50301606,      -67.15607594,       7.720635034,      0.4953789918,      -3.306000121,      -3.402102304,      -3.046744197,      -2.967232426,      -1.820986483
        917,           0,          99,      -8.163525465,      -5.632492993,      -5.526792739,      -5.542767447,      -1.185032239,       362.5755528,         1.4486002,  -0.0008129946676,  -4.501196998e-05,  -3.209244736e-07,   -0.004809384877,   0.0002400126839,         1.4486002,  -4.501196998e-05,  -0.0008129946676,  -0.0005612277754,              -nan,       23.60780332,       10.59377529,       164.3579639,       292.0762819,       417.0254237,      -129.0710793,      -35.82299683,       -57.0576571,      -69.45597346,      -81.29715625,       65.92144892,      -36.37354774,      -63.33714412,       8.711704581,      0.3283421069,      -3.402781898,      -3.489441385,      -3.130441835,      -3.111038796,      -1.754646573
        918,           0,          99,      -8.167410713,      -5.656518973,      -5.511069339,      -5.582643778,      -1.288509922,       362.5755528,       1.448792393,  -0.0008665797833,  -6.966171015e-05,  -3.218002869e-07,   -0.005136618321,   0.0003799370153,       1.448792393,  -6.966171015e-05,  -0.0008665797833,  -0.0005981393798,              -nan,        14.5389605,       12.17632486,       162.8571306,       290.4412801,       416.4155069,      -120.1395331,      -37.14123123,      -56.66122817,      -68.15510952,      -80.18353633,       63.83770833,      -33.22211981,      -60.16063174,       9.120520015,      0.1539068656,      -3.405168288,      -3.513082996,       -3.10960931,      -3.151815113,      -1.857274695
        919,           0,          99,      -8.165922911,      -5.641129995,      -5.481886022,      -5.555617758,      -1.288533466,       362.5755528,       1.449000367,  -0.0009367144226,  -7.890477974e-05,  -3.218422404e-07,   -0.005562996901,   0.0004299940054,       1.449000367,  -7.890477974e-05,  -0.0009367144226,  -0.0006464556147,              -nan,       7.702912471,       16.14215223,       161.9539632,       288.5515361,       415.7248248,      -110.5334542,      -38.30903505,      -56.47174434,      -66.74761168,      -78.92773024,       62.04683349,      -29.62860547,      -58.01448996,       8.955209419,    -0.02687904402,       -3.40251089,      -3.498283593,      -3.075422943,      -3.126708111,      -1.857274768
        920,           0,          99,      -8.189127307,      -5.657225348,      -5.520611789,      -5.575365057,      -1.307394894,       362.5755528,       1.449224239,   -0.001022077385,  -7.291154694e-05,   -3.21273784e-07,   -0.006078633036,    0.000388375227,       1.449224239,  -7.291154694e-05,   -0.001022077385,  -0.0007052582739,              -nan,       3.629757101,       21.32157652,       161.3361294,       286.5107899,       414.9785787,      -101.1962841,      -38.67588256,      -56.18613839,      -65.29358388,      -77.64693094,       60.60660813,      -26.07172774,      -57.20898347,       8.278271672,     -0.2150750708,      -3.424725047,      -3.515806424,      -3.109436102,      -3.148558126,      -1.877042283
        921,           0,          99,      -8.199965593,      -5.665261353,      -5.539324151,      -5.598409157,      -1.328205949,       362.5755528,       1.449462872,   -0.001123267976,  -5.025908749e-05,  -3.200712838e-07,   -0.006681552577,   0.0002466505876,       1.449462872,  -5.025908749e-05,   -0.001123267976,  -0.0007749546386,              -nan,       2.193205531,       26.58477697,       160.6865477,       284.4140426,       414.1988208,      -92.82965706,      -37.94233702,       -55.4567329,      -63.89282874,      -76.42361225,       59.38822601,      -22.91986072,      -58.00536235,       7.195322781,     -0.4110970833,      -3.435057667,      -3.526035827,      -3.123533876,      -3.174252553,      -1.899435026
        922,           0,          99,      -8.163501642,      -5.645572317,        -5.4823042,      -5.571470284,      -1.254013771,       362.5755528,       1.449714454,   -0.001236702352,  -1.132521544e-05,  -3.183654983e-07,   -0.007347293818,   7.527226198e-06,       1.449714454,  -1.132521544e-05,   -0.001236702352,  -0.0008530661669,              -nan,       2.583660649,       31.11645336,       159.7091447,        282.380924,       413.4047268,      -85.91835381,      -35.82334298,      -53.99985183,      -62.68186288,      -75.31229044,       58.01837807,       -20.3636996,      -60.59742305,       5.848305366,     -0.6101277977,      -3.398529172,       -3.50888599,      -3.061772236,      -3.151181106,      -1.826181497
        923,           0,          99,      -8.182230226,       -5.64919784,      -5.522108992,      -5.563224067,      -1.309852848,       362.5755528,       1.449981307,   -0.001358187744,   4.445036242e-05,  -3.165868646e-07,   -0.008047261773,  -0.0003295167869,       1.449981307,   4.445036242e-05,   -0.001358187744,  -0.0009366932789,              -nan,       3.744778864,       34.42614109,       158.0563495,       280.5340717,       412.6128882,      -80.52538034,      -32.19926902,      -51.63933912,      -61.74738249,       -74.3573116,       56.19171764,      -18.62989884,      -64.97391289,       4.396642155,      -0.802167815,      -3.417791977,      -3.515477513,      -3.096914408,      -3.146557118,      -1.882523631
        924,           0,          99,       -8.15777818,      -5.642091673,       -5.50949792,      -5.564046786,      -1.278570006,       362.5755528,       1.450267706,   -0.001480410215,   0.0001156427138,  -3.149831092e-07,   -0.008736876233,  -0.0007525408529,       1.450267706,   0.0001156427138,   -0.001480410215,     -0.0010207841,              -nan,       4.591765428,       36.42900299,       155.4054567,       278.9541592,        411.850313,       -76.4125603,      -27.25421103,      -48.27436165,      -61.14542344,      -73.60619246,        53.7599248,      -18.02473569,      -70.87028852,       3.001183456,      -0.985594932,      -3.394499768,      -3.511614614,      -3.078923934,      -3.150646461,      -1.851670943
        925,           0,          99,      -7.988644826,      -5.446903054,      -5.352545924,      -5.364650942,      -1.165374938,       362.5755528,        1.45057854,    -0.00159814689,   0.0002001011156,  -3.134168334e-07,   -0.009383997797,   -0.001245419743,        1.45057854,   0.0002001011156,    -0.00159814689,   -0.001101730686,              -nan,       4.319482899,       37.21825925,       151.5173207,       277.7225231,        411.139108,      -73.23406883,      -21.43554926,      -44.00491248,      -60.88554995,      -73.08426208,       50.54967516,      -18.83041455,      -77.67089823,       1.771578338,      -1.149265438,      -3.227013343,      -3.319551243,      -2.916141742,      -2.953825767,      -1.739179136
        926,           0,          99,      -8.086620008,      -5.537129854,      -5.477113158,      -5.396065226,      -1.135485818,       362.5755528,       1.450916121,   -0.001703139982,   0.0002936496261,  -3.121257645e-07,   -0.009941965949,   -0.001781199841,       1.450916121,   0.0002936496261,   -0.001703139982,   -0.001173837658,              -nan,       2.659330399,        36.9658063,       146.3912074,       276.9924186,       410.4958134,      -70.18468025,      -15.38169796,      -39.30385763,      -60.97947182,      -72.80567318,       46.55875426,      -21.01570443,      -84.42660004,      0.7904886419,      -1.276407228,      -3.326868955,      -3.412181881,      -3.034744231,      -2.987222758,      -1.711439665
        927,           0,          99,      -8.054449364,      -5.492042682,      -5.395663855,      -5.485312271,      -1.237188762,       362.5755528,       1.451279524,   -0.001786231749,   0.0003926191562,  -3.114736346e-07,    -0.01036007407,   -0.002338205372,       1.451279524,   0.0003926191562,   -0.001786231749,   -0.001230797871,              -nan,     -0.9493545828,        35.7872824,       140.3945014,       276.8852245,       409.9493875,       -66.7989117,      -9.753262527,      -34.84383878,      -61.45599333,      -72.75549712,       41.86605099,      -24.26829875,      -90.21434031,      0.1607760332,      -1.350382435,      -3.296971717,      -3.369329385,      -2.947531567,      -3.078799169,      -1.815947166
        928,           0,          99,      -8.082591977,      -5.528514713,      -5.464816936,      -5.396274666,      -1.189539717,       362.5755528,        1.45166591,   -0.001841957027,   0.0004907697322,  -3.121060282e-07,    -0.01061058846,   -0.002882128971,        1.45166591,   0.0004907697322,   -0.001841957027,   -0.001268857397,              -nan,      -6.849678424,       33.82152877,       134.1516453,       277.4345097,       409.5263177,      -62.74695631,      -5.146927914,      -31.28724683,      -62.31248949,      -72.89830676,       36.55834221,      -28.29210578,      -94.33744875,     -0.1103858611,       -1.37148887,       -3.32769444,      -3.407758243,      -3.011042518,      -2.992270743,       -1.77107398
        929,           0,          99,      -8.132397344,      -5.586148989,      -5.431904138,      -5.513603232,      -1.230197791,       362.5755528,         1.4520674,    -0.00186381494,   0.0005835076213,  -3.140764092e-07,    -0.01066151872,    -0.00338943919,         1.4520674,   0.0005835076213,    -0.00186381494,   -0.001283559523,              -nan,      -14.88834938,        31.1844769,         128.37289,       278.6558005,       409.2417972,      -57.39078031,      -1.791063682,      -28.88419242,      -63.36078117,      -73.18839833,       30.75085613,      -32.65401599,      -96.48667175,    -0.03338261094,      -1.353655883,      -3.379101257,      -3.465934809,      -2.972855202,      -3.114021839,       -1.81208892
        930,           0,          99,      -8.157490739,      -5.648823895,       -5.49490691,      -5.587686258,      -1.280756607,       362.5755528,       1.452470121,   -0.001849152445,   0.0006680916247,  -3.177012826e-07,    -0.01050317575,   -0.003846322777,       1.452470121,   0.0006680916247,   -0.001849152445,   -0.001273108767,              -nan,      -25.11206086,       27.95864556,       123.8181104,       280.4851647,       409.1031394,      -49.82028072,      0.4360490837,       -27.3785975,      -64.43864535,      -73.56554497,       24.67370992,      -36.87593596,      -96.50802831,      0.3294672851,      -1.313394075,      -3.405245656,      -3.528590486,      -3.030901685,      -3.193408352,      -1.861617256
        931,           0,          99,      -7.403673349,      -5.071278363,      -5.100677462,      -5.278968211,      -1.296876368,       362.5755528,        1.45285802,   -0.001797272184,   0.0007401030059,  -3.230076065e-07,    -0.01013866052,    -0.00422999659,        1.45285802,   0.0007401030059,   -0.001797272184,   -0.001237059753,              -nan,      -36.75929259,       24.24834472,       120.7490238,       282.7462001,       409.1076633,       -38.4347684,       1.852690185,      -26.79740417,      -65.39892968,      -73.96289946,       18.79303097,      -40.51437501,      -94.96352749,      0.8882876764,      -1.280572879,      -2.652292251,       -2.95132992,      -2.632112235,      -2.889536481,      -1.876464793
        932,           0,          99,      -8.084584578,      -5.526684014,      -5.474137367,      -5.391818889,      -1.169403983,       362.5755528,       1.453213832,   -0.001710265186,   0.0007967874151,  -3.303348872e-07,    -0.00958677034,    -0.00452509684,       1.453213832,   0.0007967874151,   -0.001710265186,   -0.001176884742,              -nan,      -47.54555904,       20.30439534,       119.0572097,       285.1893163,       409.2341185,      -21.27139624,        2.89850187,      -26.60845485,      -66.09643971,      -74.32121395,       13.60693517,       -43.3359085,      -92.47520952,       1.541042201,      -1.277399739,      -3.334155019,      -3.407284787,      -3.001348371,      -3.005925659,      -1.747710505
        933,           0,          99,      -8.171152233,      -5.509221293,      -5.508039387,      -5.587680923,      -1.305862445,       362.5755528,       1.453518159,    -0.00159464336,   0.0008364511544,  -3.400550734e-07,   -0.008890657522,   -0.004720848047,       1.453518159,   0.0008364511544,    -0.00159464336,   -0.001097092148,              -nan,      -54.09229566,       16.46080094,       118.2399158,       287.5512407,        409.450217,       1.118080733,       3.966103753,      -26.18574044,      -66.42656728,      -74.59219116,       11.43874161,      -45.27286544,      -89.64746227,       2.182342675,      -1.320829939,      -3.421744749,      -3.390294982,      -3.032011701,      -3.204297305,      -1.883099515
        934,           0,          99,       -8.10351685,      -5.527812317,      -5.476983948,      -5.438530075,      -1.287368604,       362.5755528,       1.453755256,   -0.001458228001,    0.000856899958,  -3.519443447e-07,   -0.008098517762,   -0.004804642723,       1.453755256,    0.000856899958,   -0.001458228001,   -0.001003076683,              -nan,      -53.65065194,       12.87452311,       117.6358964,       289.6248708,       409.7134572,       22.87673699,       5.224195057,      -25.07725732,       -66.3282024,      -74.74068642,       15.03546291,      -46.40271962,      -86.94787091,       2.719111823,       -1.42891866,      -3.355119806,      -3.409220645,      -2.998745032,      -3.055780215,      -1.864215305
        935,           0,          99,       -7.98615748,      -4.958191557,      -5.368196366,      -5.506013584,      -1.181964752,       362.5755528,       1.453914274,   -0.001312556022,    0.000856687194,  -3.665140048e-07,   -0.007276622496,   -0.004768968115,       1.453914274,    0.000856687194,   -0.001312556022,  -0.0009027740114,              -nan,      -45.71350794,       9.410558861,       116.6275211,       291.2404072,       409.9778465,       33.15835025,       6.768272935,      -23.02088658,      -65.79326716,      -74.74810005,        21.3814876,       -46.7465129,      -84.57417015,       3.070367452,      -1.615026893,      -3.239151248,      -2.840229144,      -2.888703268,      -3.122295931,      -1.759377702
        936,           0,          99,      -8.109081551,      -5.325486984,      -5.487837999,      -5.466707489,      -1.243503954,       362.5755528,       1.453994001,   -0.001169858011,   0.0008337668334,  -3.839575215e-07,   -0.006491294516,   -0.004605770369,       1.453994001,   0.0008337668334,   -0.001169858011,  -0.0008045824193,              -nan,      -32.85883623,       5.434930659,       114.7670811,        292.281974,       410.2046128,       24.26844998,        8.72033212,      -19.93977521,      -64.84469143,      -74.61978602,       25.91877406,      -46.38770773,      -82.49612189,       3.188294435,      -1.886902323,      -3.363630329,      -3.208233694,      -3.007454452,       -3.08111981,      -1.821799623
        937,           0,          99,       -7.99230788,      -4.965958636,      -5.379985099,      -5.506435539,      -1.283470391,       362.5755528,        1.45400043,   -0.001041689503,   0.0007878878364,  -4.041926852e-07,   -0.005802043253,    -0.00431861157,        1.45400043,   0.0007878878364,   -0.001041689503,  -0.0007164299825,              -nan,      -22.64614679,      0.3796669877,       111.8184442,       292.6861364,       410.3676141,     -0.6584559729,       11.14366545,      -15.97760956,       -63.5375987,      -74.37533792,       27.29487461,      -45.33106626,       -80.5294524,       3.055859851,      -2.245168919,      -3.248410033,      -2.849242865,      -2.898708445,      -3.119024156,      -1.862077676
